NOM ESTACIO,DATA,MAGNITUD,CONTAMINANT,UNITATS,TIPUS ESTACIO,AREA URBANA,MUNICIPI,NOM COMARCA,ALTITUD,LATITUD,LONGITUD,MITJANA_DIARIA,MAXIM_DIARI,ICQA
Manlleu,2020-12-17,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,56.833333333333336,118.0,D
Vic,2020-12-16,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,15.625,34.0,A
Vic,2020-12-16,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,16.125,75.0,A
Tona (Zona Esportiva),2020-12-16,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,8.333333333333334,20.0,A
Manlleu,2020-12-16,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.0,65.0,A
Manlleu,2020-12-16,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,38.416666666666664,92.0,B
Tona (Zona Esportiva),2020-12-16,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,31.708333333333332,63.0,A
Manlleu,2020-12-16,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,30.108333333333334,66.4,B
Vic,2020-12-15,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,16.25,56.0,A
Manlleu,2020-12-15,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.5,37.0,A
Tona (Zona Esportiva),2020-12-15,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,23.041666666666668,51.0,A
Vic,2020-12-15,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,28.458333333333332,80.0,B
Tona (Zona Esportiva),2020-12-15,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,12.166666666666666,30.0,A
Manlleu,2020-12-15,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,43.57142857142857,87.0,C
Manlleu,2020-12-15,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,28.483333333333334,55.1,B
Tona (Zona Esportiva),2020-12-14,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,14.791666666666666,34.0,A
Vic,2020-12-14,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,4.208333333333333,16.0,A
Manlleu,2020-12-14,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,25.500000000000004,53.6,B
Tona (Zona Esportiva),2020-12-14,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,22.23076923076923,34.0,A
Manlleu,2020-12-14,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,68.58333333333333,121.0,D
Manlleu,2020-12-14,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,2.7,5.0,A
Vic,2020-12-14,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,29.5,58.0,B
Vic,2020-12-13,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,13.333333333333334,35.0,A
Manlleu,2020-12-13,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,39.083333333333336,77.0,B
Manlleu,2020-12-13,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,19.1375,40.6,B
Tona (Zona Esportiva),2020-12-13,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Manlleu,2020-12-13,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,7.375,29.0,A
Vic,2020-12-13,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,15.458333333333334,31.0,A
Tona (Zona Esportiva),2020-12-13,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,18.791666666666668,35.0,A
Vic,2020-12-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,18.75,56.0,A
Vic,2020-12-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,16.125,34.0,A
Manlleu,2020-12-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,17.233333333333334,40.5,B
Tona (Zona Esportiva),2020-12-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Manlleu,2020-12-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,13.625,48.0,A
Tona (Zona Esportiva),2020-12-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,27.375,49.0,A
Manlleu,2020-12-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,27.083333333333332,57.0,B
Tona (Zona Esportiva),2020-11-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,19.125,41.0,A
Manlleu,2020-11-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,41.75,84.0,C
Vic,2020-11-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,20.708333333333332,44.0,B
Vic,2020-11-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,6.375,40.0,A
Tona (Zona Esportiva),2020-11-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Manlleu,2020-11-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,21.441666666666666,39.6,A
Manlleu,2020-11-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,6.916666666666667,34.0,A
Manlleu,2020-10-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,22.841666666666665,40.5,B
Tona (Zona Esportiva),2020-10-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,17.666666666666668,39.0,A
Manlleu,2020-10-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,30.958333333333332,68.0,B
Manlleu,2020-10-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,8.166666666666666,32.0,A
Vic,2020-10-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,9.958333333333334,44.0,A
Tona (Zona Esportiva),2020-10-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Vic,2020-10-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,19.083333333333332,30.0,A
Manlleu,2020-09-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.0,44.0,A
Manlleu,2020-09-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,24.416666666666668,46.0,B
Tona (Zona Esportiva),2020-09-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,31.875,55.0,A
Tona (Zona Esportiva),2020-09-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Vic,2020-09-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,22.333333333333332,54.0,A
Manlleu,2020-09-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,25.29583333333333,48.0,B
Vic,2020-09-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,16.291666666666668,41.0,A
Tona (Zona Esportiva),2020-08-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Manlleu,2020-08-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,15.725000000000001,34.3,A
Vic,2020-08-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,34.125,47.0,A
Tona (Zona Esportiva),2020-08-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,30.708333333333332,58.0,A
Manlleu,2020-08-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,19.041666666666668,51.0,A
Vic,2020-08-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,7.25,27.0,A
Manlleu,2020-08-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,14.541666666666666,31.0,A
Vic,2020-07-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,24.541666666666668,48.0,B
Vic,2020-07-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,4.75,28.0,A
Manlleu,2020-07-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,24.90416666666667,48.0,B
Tona (Zona Esportiva),2020-07-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,20.956521739130434,49.0,A
Manlleu,2020-07-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,3.5416666666666665,7.0,A
Manlleu,2020-07-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,47.5,105.0,C
Tona (Zona Esportiva),2020-07-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Vic,2020-06-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,17.958333333333332,39.0,A
Manlleu,2020-06-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,29.916666666666668,66.0,B
Tona (Zona Esportiva),2020-06-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Tona (Zona Esportiva),2020-06-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,22.958333333333332,42.0,A
Manlleu,2020-06-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,9.458333333333334,29.0,A
Manlleu,2020-06-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,13.737500000000002,30.4,A
Vic,2020-06-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,13.375,31.0,A
Tona (Zona Esportiva),2020-05-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Vic,2020-05-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,12.875,36.0,A
Vic,2020-05-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,21.833333333333332,61.0,A
Manlleu,2020-05-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,25.625,56.0,B
Manlleu,2020-05-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,17.52916666666667,40.8,B
Manlleu,2020-05-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,13.0,48.0,A
Tona (Zona Esportiva),2020-05-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,29.041666666666668,54.0,A
Vic,2020-04-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,13.285714285714286,46.0,A
Tona (Zona Esportiva),2020-04-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,,,
Manlleu,2020-04-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,26.333333333333332,57.0,A
Manlleu,2020-04-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,19.428571428571427,36.0,A
Tona (Zona Esportiva),2020-04-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,46.208333333333336,56.0,A
Vic,2020-04-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,39.625,65.0,A
Manlleu,2020-04-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,21.57083333333333,38.4,A
Manlleu,2020-03-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,17.825,36.4,A
Tona (Zona Esportiva),2020-03-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,30.125,54.0,A
Vic,2020-03-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,19.041666666666668,42.0,A
Manlleu,2020-03-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,20.791666666666668,51.0,B
Manlleu,2020-03-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,17.333333333333332,40.0,A
Tona (Zona Esportiva),2020-03-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,16.5,23.0,A
Vic,2020-03-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,18.5,49.0,A
Vic,2020-02-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,11.583333333333334,44.0,A
Manlleu,2020-02-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,28.125,53.0,B
Manlleu,2020-02-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,21.862499999999994,45.9,B
Tona (Zona Esportiva),2020-02-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,20.833333333333332,51.0,A
Tona (Zona Esportiva),2020-02-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,13.208333333333334,28.0,A
Manlleu,2020-02-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,8.875,37.0,A
Vic,2020-02-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,18.625,46.0,A
Vic,2020-01-12,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,3.375,9.0,A
Vic,2020-01-12,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,23.375,46.0,B
Manlleu,2020-01-12,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,2.9166666666666665,7.0,A
Manlleu,2020-01-12,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,15.279166666666669,31.7,A
Tona (Zona Esportiva),2020-01-12,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,17.125,32.0,A
Manlleu,2020-01-12,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,32.458333333333336,52.0,B
Tona (Zona Esportiva),2020-01-12,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,4.291666666666667,11.0,A
Tona (Zona Esportiva),2020-11-30,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,9.041666666666666,17.0,A
Manlleu,2020-11-30,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,32.708333333333336,73.0,B
Manlleu,2020-11-30,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,3.5833333333333335,13.0,A
Vic,2020-11-30,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,4.458333333333333,18.0,A
Vic,2020-11-30,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,17.041666666666668,44.0,A
Tona (Zona Esportiva),2020-11-30,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,13.416666666666666,51.0,A
Manlleu,2020-11-30,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,15.545833333333333,37.4,A
Manlleu,2020-11-29,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,22.708333333333332,66.0,A
Vic,2020-11-29,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,38.833333333333336,72.0,A
Tona (Zona Esportiva),2020-11-29,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,36.833333333333336,62.0,A
Manlleu,2020-11-29,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,20.333333333333332,51.0,B
Tona (Zona Esportiva),2020-11-29,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,4.75,15.0,A
Vic,2020-11-29,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,12.791666666666666,21.0,A
Manlleu,2020-11-29,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,13.449999999999998,49.1,B
Tona (Zona Esportiva),2020-11-28,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,58.875,64.0,B
Vic,2020-11-28,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,6.625,13.0,A
Manlleu,2020-11-28,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,15.416666666666664,35.2,A
Vic,2020-11-28,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,59.125,76.0,B
Manlleu,2020-11-28,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,35.75,63.0,A
Tona (Zona Esportiva),2020-11-28,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,5.375,8.0,A
Manlleu,2020-11-28,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.25,35.0,A
Vic,2020-11-27,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,32.0,77.0,A
Tona (Zona Esportiva),2020-11-27,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,13.083333333333334,30.0,A
Tona (Zona Esportiva),2020-11-27,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,40.416666666666664,68.0,A
Vic,2020-11-27,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,14.458333333333334,33.0,A
Manlleu,2020-11-27,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.958333333333334,29.0,A
Manlleu,2020-11-27,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,15.75,50.0,A
Manlleu,2020-11-27,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,21.445833333333336,53.3,B
Manlleu,2020-11-26,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,1.125,3.0,A
Vic,2020-11-26,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,2.375,8.0,A
Manlleu,2020-11-26,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,26.808333333333334,37.3,A
Tona (Zona Esportiva),2020-11-26,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,15.125,28.0,A
Vic,2020-11-26,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,20.958333333333332,34.0,B
Tona (Zona Esportiva),2020-11-26,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,23.0,31.0,A
Manlleu,2020-11-26,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,45.391304347826086,74.0,C
Vic,2020-11-25,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,35.041666666666664,65.0,B
Manlleu,2020-11-25,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,31.137500000000003,59.7,B
Tona (Zona Esportiva),2020-11-25,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,20.333333333333332,57.0,B
Manlleu,2020-11-25,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,3.0416666666666665,8.0,A
Vic,2020-11-25,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,4.333333333333333,21.0,A
Tona (Zona Esportiva),2020-11-25,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,14.708333333333334,39.0,A
Manlleu,2020-11-25,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,70.77777777777777,90.0,D
Tona (Zona Esportiva),2020-11-24,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,13.708333333333334,29.0,A
Vic,2020-11-24,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,11.041666666666666,56.0,A
Manlleu,2020-11-24,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,7.333333333333333,41.0,A
Tona (Zona Esportiva),2020-11-24,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,23.583333333333332,62.0,A
Manlleu,2020-11-24,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,27.271428571428572,71.3,B
Manlleu,2020-11-24,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,,,
Vic,2020-11-24,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,33.416666666666664,99.0,B
Manlleu,2020-11-23,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,39.333333333333336,52.0,B
Vic,2020-11-23,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,8.458333333333334,25.0,A
Manlleu,2020-11-23,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,28.72083333333333,74.9,B
Tona (Zona Esportiva),2020-11-23,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,25.666666666666668,66.0,A
Vic,2020-11-23,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,30.45,61.0,B
Tona (Zona Esportiva),2020-11-23,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,13.125,25.0,A
Manlleu,2020-11-23,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,8.541666666666666,50.0,A
Manlleu,2020-11-22,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,19.2,48.7,B
Vic,2020-11-22,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,21.166666666666668,53.0,A
Manlleu,2020-11-22,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,40.125,69.0,C
Manlleu,2020-11-22,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.208333333333334,55.0,A
Tona (Zona Esportiva),2020-11-22,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,8.208333333333334,16.0,A
Tona (Zona Esportiva),2020-11-22,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,26.333333333333332,58.0,A
Vic,2020-11-22,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,21.083333333333332,30.0,B
Vic,2020-11-21,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,25.75,50.0,B
Manlleu,2020-11-21,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.291666666666666,51.0,A
Manlleu,2020-11-21,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,33.5,65.0,B
Tona (Zona Esportiva),2020-11-21,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,9.958333333333334,17.0,A
Manlleu,2020-11-21,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,22.75,49.4,B
Tona (Zona Esportiva),2020-11-21,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,22.125,60.0,A
Vic,2020-11-21,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,15.083333333333334,54.0,A
Tona (Zona Esportiva),2020-11-20,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,10.375,23.0,A
Manlleu,2020-11-20,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,33.625,57.0,B
Manlleu,2020-11-20,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,22.17916666666667,42.2,B
Tona (Zona Esportiva),2020-11-20,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,18.791666666666668,42.0,A
Vic,2020-11-20,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,20.125,29.0,B
Vic,2020-11-20,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,10.5,39.0,A
Manlleu,2020-11-20,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,6.916666666666667,32.0,A
Vic,2020-11-19,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,20.208333333333332,48.0,B
Manlleu,2020-11-19,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,7.75,35.0,A
Tona (Zona Esportiva),2020-11-19,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,13.833333333333334,42.0,A
Tona (Zona Esportiva),2020-11-19,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,12.208333333333334,26.0,A
Vic,2020-11-19,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,12.625,50.0,A
Manlleu,2020-11-19,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,20.508333333333336,38.9,A
Manlleu,2020-11-19,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,33.25,69.0,B
